ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
237786417,1,20-Jan-56,43,2,11,76000,Yes,,No,F,Bachelors,Professional,52,Private,19750,4,SUV,no,0,0,Yes,0,1807,,1,Highly Urban/ Urban
179968769,0,3-Dec-36,62,0,6,108000,No,,No,F,PhD,Lawyer,54,Private,18470,3,SUV,no,0,0,No,0,0,15,0,Highly Urban/ Urban
180832267,0,18-Jan-57,42,0,0,0,No,,No,M,Below High School,Student,47,Commercial,5700,11,Pickup,yes,0,0,No,5,10594,1,1,Highly Urban/ Urban
328154114,0,20-Aug-63,36,2,12,25000,Yes,,No,F,High School,Clerical,38,Private,11160,1,SUV,no,0,0,No,0,0,1,0,Highly Rural/ Rural
316724150,0,24-Dec-51,47,0,11,19000,No,116000,Yes,M,Masters,Lawyer,24,Private,12800,7,Minivan,no,0,0,No,0,0,14,0,Highly Urban/ Urban
582086109,0,30-Nov-48,50,0,14,,No,147000,Yes,M,High School,Clerical,11,Commercial,17300,13,Van,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
680425927,0,7-Feb-48,51,0,9,50000,No,187000,No,M,High School,Blue Collar,32,Commercial,11620,1,Pickup,no,50701,3,Yes,0,0,1,0,Highly Urban/ Urban
541204921,0,8-Sep-53,46,0,8,74000,No,246000,Yes,F,Masters,Lawyer,43,Private,20240,4,Sports Car,no,0,0,No,0,0,16,0,Highly Rural/ Rural
329922821,0,18-Feb-49,50,0,14,73000,No,255000,Yes,F,High School,Manager,60,Private,20010,1,Minivan,no,4179,2,No,4,0,8,0,Highly Urban/ Urban
271813109,0,18-Sep-56,43,2,15,50000,Yes,,No,F,Masters,Lawyer,35,Private,13130,1,SUV,no,3622,3,No,4,6158,20,1,Highly Urban/ Urban
394642738,1,28-Feb-60,39,1,16,12000,No,,Yes,F,Below High School,Student,28,Commercial,15760,4,Pickup,no,1738,2,Yes,4,4887,1,1,Highly Urban/ Urban
93412915,0,3-Jul-56,43,3,14,48000,No,209000,Yes,F,High School,Blue Collar,50,Commercial,14530,12,Sports Car,no,6891,2,No,5,0,1,0,Highly Urban/ Urban
531912267,0,13-Mar-39,60,3,18,79000,No,236000,Yes,F,Masters,Lawyer,40,Private,20350,6,SUV,no,0,0,No,0,5147,15,1,Highly Urban/ Urban
753941980,0,7-Mar-44,55,0,0,0,No,,No,M,Below High School,Student,33,Private,7000,4,Pickup,no,0,0,No,0,0,1,0,Highly Rural/ Rural
116801717,0,21-May-59,40,0,10,79000,No,229000,No,F,Bachelors,Manager,36,Private,5500,10,SUV,no,6803,2,No,6,0,10,0,Highly Urban/ Urban
56874449,0,28-Apr-60,39,0,6,77000,No,211000,Yes,F,Bachelors,Clerical,49,Private,9570,7,Sports Car,no,0,0,No,1,0,13,0,Highly Urban/ Urban
426760177,0,18-Dec-49,49,0,,38000,No,133000,Yes,M,Masters,Lawyer,5,Private,10230,4,Pickup,yes,0,0,No,0,0,17,0,Highly Urban/ Urban
632192290,0,27-Oct-61,38,0,14,26000,No,110000,Yes,M,High School,Clerical,29,Private,8490,6,Pickup,yes,0,0,No,1,0,12,0,Highly Urban/ Urban
293412653,0,8-Nov-57,42,0,12,48000,No,180000,Yes,M,Masters,Professional,31,Private,11940,7,Pickup,yes,974,2,No,6,0,18,0,Highly Urban/ Urban
285566265,0,5-Mar-57,42,0,10,123000,No,306000,No,F,Masters,Manager,16,Private,24930,4,Minivan,no,0,0,No,3,0,14,0,Highly Urban/ Urban
461573915,0,4-Feb-50,49,0,8,22000,No,124000,Yes,F,Below High School,Clerical,24,Commercial,21990,11,Pickup,no,0,0,No,1,0,1,0,Highly Urban/ Urban
735267214,1,4-Aug-63,36,1,12,51000,Yes,,No,F,Masters,Manager,26,Private,10170,7,SUV,no,5877,3,No,7,0,14,0,Highly Urban/ Urban
225215551,0,18-May-65,34,1,10,24000,Yes,,No,M,High School,Clerical,35,Commercial,12180,7,Pickup,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
715988300,0,23-Sep-50,49,0,0,0,No,80000,Yes,F,PhD,Home Maker,29,Private,18110,7,SUV,no,0,0,No,1,0,1,0,Highly Urban/ Urban
473135731,0,9-Jan-47,52,0,12,36000,No,156000,Yes,M,High School,Clerical,39,Private,6040,10,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
754422565,0,14-May-49,50,0,11,129000,No,,No,M,PhD,Doctor,37,Private,21200,4,Van,yes,0,0,No,0,0,,0,Highly Urban/ Urban
264474096,0,17-Aug-46,53,0,12,,No,,No,F,Below High School,Clerical,16,Private,11650,10,SUV,no,6175,1,No,2,0,7,0,Highly Urban/ Urban
683378483,0,16-May-44,55,0,14,55000,No,162000,Yes,M,Bachelors,Blue Collar,45,Commercial,27890,4,Panel Truck,no,0,0,No,0,0,14,0,Highly Rural/ Rural
986629118,1,14-Jan-59,40,2,12,35000,No,141000,Yes,F,Below High School,Blue Collar,30,Private,9740,7,SUV,no,2235,1,No,8,0,1,0,Highly Urban/ Urban
925227514,0,23-Nov-58,40,4,15,48000,Yes,186000,No,F,Bachelors,Clerical,21,Private,18120,8,Minivan,no,0,0,No,0,0,8,0,Highly Urban/ Urban
437239046,0,16-Mar-54,45,2,12,65000,No,211000,Yes,F,Masters,Lawyer,21,Private,12490,1,SUV,no,0,0,No,0,0,10,0,Highly Urban/ Urban
493235037,0,4-Jul-19,80,2,23,98000,No,389000,Yes,M,Bachelors,Professional,14,Private,15920,13,Minivan,yes,0,0,No,2,0,10,0,Highly Urban/ Urban
503906420,0,3-Apr-51,48,0,10,40000,No,160000,Yes,M,High School,Blue Collar,48,Commercial,8460,10,Pickup,yes,7437,2,No,6,0,1,0,Highly Urban/ Urban
931284804,0,9-Jul-62,37,0,11,,No,,No,M,High School,Student,69,Private,14130,1,Minivan,yes,0,0,No,1,0,,0,Highly Rural/ Rural
384628643,0,21-Oct-59,40,0,11,50000,No,,No,F,Below High School,Clerical,52,Private,10500,6,Sports Car,no,0,0,No,0,0,1,0,Highly Rural/ Rural
919341680,0,12-Jan-73,26,3,9,33000,No,104000,Yes,M,Bachelors,Blue Collar,37,Commercial,7690,10,Pickup,no,0,0,No,2,2214,16,1,Highly Urban/ Urban
122722410,0,4-Oct-54,45,0,11,61000,No,,No,F,Bachelors,Manager,31,Private,24260,4,Minivan,no,0,0,No,0,0,18,0,Highly Urban/ Urban
138562850,0,5-Feb-53,46,0,7,27000,No,135000,Yes,F,Below High School,Clerical,43,Private,15080,6,SUV,no,0,0,Yes,4,0,1,0,Highly Urban/ Urban
582602737,0,14-Jan-57,42,0,12,136000,No,,No,F,PhD,Doctor,45,Private,13160,1,Sports Car,no,0,0,No,0,6087,17,1,Highly Urban/ Urban
349219108,0,19-Oct-63,36,0,7,70000,No,212000,Yes,F,Bachelors,Professional,55,Private,14960,6,Minivan,no,7650,3,No,5,0,4,0,Highly Urban/ Urban
197076194,0,4-Jul-54,45,3,15,24000,Yes,,No,F,High School,Home Maker,9,Commercial,34510,7,Van,no,0,0,No,0,0,1,0,Highly Rural/ Rural
751811972,0,23-Oct-47,52,0,11,116000,No,327000,No,F,Bachelors,Professional,28,Private,21660,6,Sports Car,no,0,0,No,0,0,11,0,Highly Rural/ Rural
345771306,0,13-Sep-58,41,0,8,55000,No,,No,M,High School,Clerical,17,Commercial,31390,1,Panel Truck,yes,0,0,No,3,0,1,0,Highly Rural/ Rural
164734443,0,23-Jun-63,36,0,14,28000,No,130000,Yes,F,Below High School,Clerical,37,Private,11300,10,Sports Car,no,19385,1,No,4,0,7,0,Highly Urban/ Urban
449363369,0,31-Mar-43,56,0,0,0,No,103000,Yes,F,Bachelors,Home Maker,29,Private,27890,13,SUV,no,25147,2,No,0,0,9,0,Highly Urban/ Urban
699382604,1,25-Apr-46,53,1,0,0,No,,Yes,F,Below High School,Student,34,Private,1500,10,Sports Car,no,1175,3,No,2,0,7,0,Highly Rural/ Rural
270402636,0,6-Jan-60,39,0,12,33000,No,170000,No,F,High School,Clerical,12,Private,1500,6,SUV,no,0,0,No,0,3894,7,1,Highly Urban/ Urban
847568213,0,8-Sep-61,38,0,11,33000,No,185000,Yes,F,Bachelors,Professional,31,Private,11530,13,SUV,no,0,0,No,0,0,9,0,Highly Rural/ Rural
581342206,1,18-Jun-54,45,3,0,0,Yes,,No,M,High School,Home Maker,36,Private,16510,4,Minivan,no,17445,3,Yes,0,2659,1,1,Highly Urban/ Urban
586056136,0,16-Oct-53,46,0,14,25000,No,176000,Yes,F,High School,Home Maker,73,Private,8560,10,Sports Car,no,0,0,No,0,0,9,0,Highly Rural/ Rural
621465072,0,9-Feb-56,43,2,16,33000,No,201000,Yes,M,Below High School,Clerical,49,Private,5800,10,Minivan,yes,0,0,No,1,0,5,0,Highly Urban/ Urban
658489952,1,11-Feb-45,54,1,0,0,Yes,,No,F,Bachelors,Home Maker,21,Private,18820,6,SUV,no,5537,1,No,6,0,9,0,Highly Urban/ Urban
830855632,0,17-Feb-44,55,0,16,163000,No,432000,Yes,M,Masters,Unknown,44,Commercial,23320,10,Panel Truck,no,0,0,No,3,0,19,0,Highly Urban/ Urban
159680310,0,20-Oct-38,61,0,10,58000,No,227000,Yes,F,Below High School,Blue Collar,37,Private,13420,1,Sports Car,no,3573,3,No,3,0,1,0,Highly Rural/ Rural
444239590,0,26-Jul-49,50,0,7,73000,No,241000,No,M,Masters,Lawyer,38,Private,18720,7,Van,no,0,0,No,2,0,19,0,Highly Rural/ Rural
34434267,0,20-Dec-36,62,0,12,22000,No,185000,No,F,High School,Clerical,24,Private,17880,7,Sports Car,no,9873,3,No,5,3705,1,1,Highly Urban/ Urban
416505182,0,7-Sep-46,53,0,15,84000,No,265000,Yes,F,Bachelors,Manager,36,Private,9930,4,SUV,no,0,0,No,3,6693,5,1,Highly Urban/ Urban
642987359,0,15-May-47,52,0,12,25000,No,167000,Yes,M,High School,Blue Collar,59,Commercial,10350,14,Minivan,yes,1507,1,No,0,0,,0,Highly Urban/ Urban
930929206,0,24-Jul-45,54,0,15,108000,No,279000,Yes,F,Bachelors,Manager,45,Commercial,27020,7,Pickup,no,1780,3,No,0,0,6,0,Highly Urban/ Urban
23391155,0,19-Feb-46,53,1,13,53000,No,165000,Yes,F,Bachelors,Professional,41,Private,24160,9,Minivan,no,0,0,No,0,0,13,0,Highly Rural/ Rural
922808394,0,3-Nov-48,51,0,15,76000,No,258000,Yes,F,Masters,Lawyer,7,Private,25450,6,SUV,no,5958,2,No,5,0,,0,Highly Urban/ Urban
391760011,0,1-Jul-60,39,2,12,60000,No,197000,Yes,M,High School,Blue Collar,42,Commercial,7470,7,Pickup,no,0,0,No,0,0,1,0,Highly Rural/ Rural
987326546,0,8-Dec-60,38,0,12,91000,No,252000,Yes,F,Masters,Lawyer,38,Private,13740,4,Minivan,no,8450,1,No,0,0,15,0,Highly Rural/ Rural
381161377,0,9-Jul-57,42,0,10,43000,No,209000,No,M,Below High School,Blue Collar,48,Commercial,10020,13,Pickup,yes,0,0,No,0,4380,1,1,Highly Urban/ Urban
382476479,0,29-Aug-68,31,2,14,31000,Yes,,No,F,High School,Clerical,41,Private,12930,13,Sports Car,no,35666,2,Yes,0,1826,7,1,Highly Urban/ Urban
841940867,0,22-Jun-55,44,0,4,146000,No,357000,Yes,M,Masters,Unknown,51,Commercial,6720,4,Pickup,no,0,0,No,0,0,10,0,Highly Urban/ Urban
754620325,0,13-May-58,41,2,0,0,Yes,54000,No,F,Masters,Home Maker,18,Private,32090,6,Minivan,no,0,0,No,0,0,17,0,Highly Rural/ Rural
112683646,3,29-Mar-63,36,4,0,,No,,Yes,F,High School,Student,54,Private,1500,4,SUV,no,0,0,No,5,6716,10,1,Highly Urban/ Urban
940500522,0,12-Nov-51,48,1,10,85000,No,309000,Yes,F,Bachelors,Manager,35,Private,15060,7,SUV,no,9592,1,No,0,0,10,0,Highly Urban/ Urban
934739805,0,18-Jun-50,49,0,13,59000,No,162000,Yes,F,High School,Professional,18,Private,12310,1,SUV,no,8948,1,No,0,0,1,0,Highly Urban/ Urban
819642529,1,28-Nov-53,45,2,17,111000,No,288000,Yes,F,Masters,Lawyer,46,Private,24600,1,Van,no,28026,2,Yes,2,4644,10,1,Highly Urban/ Urban
810723697,0,8-Sep-52,47,0,10,82000,No,233000,No,M,High School,Professional,25,Private,14390,1,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
457987162,0,16-Mar-58,41,0,10,98000,No,,No,F,Bachelors,Home Maker,43,Private,26250,8,Pickup,no,0,0,No,0,0,6,0,Highly Rural/ Rural
601891328,0,22-Jun-54,45,3,,1000,No,,Yes,F,High School,Student,10,Commercial,6120,10,SUV,no,0,0,No,0,0,1,0,Highly Rural/ Rural
62418137,0,21-May-46,53,0,15,114000,No,307000,Yes,F,High School,Manager,25,Private,22920,10,Pickup,no,0,0,No,0,0,8,0,Highly Urban/ Urban
312200998,0,24-May-48,51,0,13,81000,No,256000,Yes,F,High School,Professional,27,Private,25700,1,Van,no,0,0,No,0,0,1,0,Highly Urban/ Urban
441643202,0,2-Aug-48,51,1,12,94000,No,328000,Yes,F,Masters,Lawyer,44,Private,6900,3,Sports Car,no,0,0,No,0,0,1,0,Highly Urban/ Urban
378763891,0,17-Oct-63,36,3,11,50000,Yes,253000,No,M,Masters,Unknown,37,Commercial,42550,1,Panel Truck,yes,35879,1,Yes,0,53571,20,1,Highly Urban/ Urban
528728477,0,21-Dec-55,43,0,12,,No,179000,No,F,Bachelors,Manager,55,Private,8160,1,SUV,no,6836,3,No,0,0,6,0,Highly Urban/ Urban
792196051,0,13-Apr-56,43,0,11,,No,210000,Yes,F,High School,Blue Collar,32,Commercial,13160,13,Minivan,no,8569,3,Yes,3,0,1,0,Highly Urban/ Urban
58776285,0,28-Feb-46,53,0,13,25000,No,108000,Yes,F,Below High School,Home Maker,31,Private,13850,1,SUV,no,0,0,No,0,4257,7,1,Highly Urban/ Urban
273369457,0,6-May-59,40,0,7,95000,No,,No,M,Masters,Unknown,34,Commercial,24220,4,Panel Truck,no,0,0,No,3,0,14,0,Highly Urban/ Urban
321756880,0,22-Apr-68,31,3,14,26000,No,117000,Yes,F,Below High School,Clerical,58,Private,14030,3,SUV,no,0,0,No,0,4277,5,1,Highly Rural/ Rural
720467228,0,23-Aug-67,32,3,13,31000,Yes,111000,No,F,High School,Clerical,9,Private,7800,4,SUV,no,0,0,Yes,0,2832,8,1,Highly Urban/ Urban
272574318,0,21-Nov-40,58,0,12,132000,No,,No,F,PhD,Doctor,40,Private,14870,1,SUV,no,0,0,No,2,19597,14,1,Highly Urban/ Urban
170341954,0,29-Aug-50,49,1,15,90000,No,262000,Yes,M,Masters,Professional,23,Commercial,6400,10,Pickup,yes,0,0,No,0,0,23,0,Highly Urban/ Urban
589266751,0,8-Mar-49,50,0,14,91000,No,296000,No,F,Masters,Lawyer,40,Private,23260,17,Van,no,0,0,No,0,0,18,0,Highly Urban/ Urban
82438997,0,14-Dec-53,45,2,12,62000,Yes,203000,No,M,High School,Blue Collar,39,Commercial,12240,7,Minivan,yes,0,0,No,0,0,1,0,Highly Urban/ Urban
290532681,0,6-Mar-53,46,0,5,109000,No,337000,Yes,F,Masters,Manager,39,Private,12070,3,SUV,no,0,0,No,0,0,17,0,Highly Urban/ Urban
775565803,0,1-Aug-52,47,0,12,95000,No,254000,No,M,High School,Manager,43,Commercial,21070,1,Van,no,3460,1,No,1,0,13,0,Highly Urban/ Urban
406716758,1,28-Dec-55,43,2,16,72000,No,288000,Yes,M,Bachelors,Blue Collar,40,Commercial,23190,1,Minivan,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
75059545,0,2-Sep-58,41,0,12,81000,No,,No,F,Bachelors,Professional,29,Private,26480,11,Sports Car,no,8623,3,No,5,0,8,0,Highly Urban/ Urban
390391019,0,7-Feb-51,48,0,11,140000,No,336000,No,F,PhD,Unknown,47,Commercial,28380,10,Pickup,no,0,0,No,2,0,17,0,Highly Urban/ Urban
92266258,0,5-May-60,39,0,11,19000,No,174000,No,M,High School,Professional,22,Commercial,10950,13,Pickup,yes,0,0,No,0,0,8,0,Highly Rural/ Rural
968152368,0,22-Oct-50,49,0,0,0,No,,No,F,High School,Home Maker,55,Private,19810,7,Minivan,no,0,0,No,1,0,1,0,Highly Rural/ Rural
320606745,0,22-Apr-54,45,0,,20000,No,130000,Yes,F,Below High School,Clerical,14,Private,7990,1,Sports Car,no,0,0,No,0,0,1,0,Highly Urban/ Urban
763546349,0,2-Feb-63,36,0,,5000,No,99000,Yes,F,Masters,Lawyer,35,Private,7080,6,SUV,no,5486,1,No,5,0,17,0,Highly Urban/ Urban
484098012,1,17-Nov-40,59,1,12,119000,Yes,,No,F,Masters,Manager,26,Commercial,24130,13,Pickup,no,0,0,No,0,2738,16,1,Highly Urban/ Urban
718072463,0,19-Dec-38,60,0,13,90000,No,224000,Yes,M,Masters,Unknown,5,Commercial,11380,4,Pickup,yes,4470,3,No,0,0,15,0,Highly Urban/ Urban
638536907,0,29-Jul-50,49,0,15,107000,No,333000,Yes,F,Bachelors,Professional,12,Private,19840,3,SUV,no,0,0,No,0,0,,0,Highly Urban/ Urban
334788395,0,2-Jun-54,45,2,13,37000,No,165000,Yes,F,High School,Clerical,32,Private,6200,6,SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
645904097,0,1-Sep-65,34,2,13,28000,Yes,,No,M,Below High School,Blue Collar,38,Commercial,12250,4,Minivan,yes,0,0,No,6,0,5,0,Highly Rural/ Rural
281496208,0,22-Nov-41,57,0,14,8000,No,,Yes,M,Below High School,Student,5,Private,7200,4,Pickup,yes,0,0,No,0,1146,,1,Highly Urban/ Urban
330583611,0,29-Oct-66,33,1,11,86000,Yes,241000,No,M,Bachelors,Professional,81,Private,13420,17,Minivan,no,0,0,No,1,0,5,0,Highly Rural/ Rural
469933313,0,21-Apr-47,52,0,12,42000,No,,No,M,High School,Blue Collar,61,Commercial,22280,3,Minivan,no,0,0,No,1,0,12,0,Highly Urban/ Urban
729998807,0,30-Jun-46,53,0,13,38000,No,,Yes,F,High School,Clerical,19,Private,16020,4,SUV,no,7462,2,No,0,0,10,0,Highly Urban/ Urban
190155317,0,10-May-42,57,0,8,,No,262000,Yes,F,Bachelors,Blue Collar,41,Commercial,32530,1,Minivan,no,0,0,No,2,0,9,0,Highly Urban/ Urban
160311489,0,23-Jun-62,37,0,11,116000,No,,No,F,Bachelors,Home Maker,40,Private,16800,17,SUV,no,0,0,No,3,0,9,0,Highly Urban/ Urban
13754425,0,1-Aug-54,45,2,,89000,No,240000,Yes,M,Bachelors,Manager,30,Private,14950,10,Minivan,yes,0,0,No,0,0,8,0,Highly Urban/ Urban
314329596,0,22-Dec-60,38,0,8,93000,No,,No,M,Bachelors,Professional,57,Private,15120,1,Minivan,yes,722,3,No,0,0,4,0,Highly Rural/ Rural
119788926,0,25-Jun-63,36,3,7,30000,Yes,,No,F,Below High School,Clerical,32,Private,8070,6,SUV,no,2797,2,No,0,0,7,0,Highly Urban/ Urban
335706802,0,26-Dec-47,51,0,12,4000,No,120000,Yes,M,High School,Student,5,Commercial,11180,10,Pickup,no,0,0,No,0,0,1,0,Highly Rural/ Rural
196318853,1,1-Mar-60,39,2,15,61000,Yes,,No,M,Masters,Manager,6,Commercial,21770,6,Van,yes,35577,3,Yes,0,4658,12,1,Highly Urban/ Urban
944419063,0,3-Jan-48,51,0,13,32000,No,195000,No,F,Below High School,Blue Collar,46,Private,2600,6,SUV,no,0,0,Yes,2,0,6,0,Highly Rural/ Rural
870743869,2,14-Aug-59,40,3,14,20000,Yes,138000,No,F,Below High School,Blue Collar,5,Private,8260,6,SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
17880810,0,20-Aug-45,54,0,11,45000,No,149000,No,F,Below High School,Clerical,83,Private,30260,3,SUV,no,0,0,No,0,5259,9,1,Highly Urban/ Urban
645000039,0,23-Dec-64,34,4,14,60000,Yes,,No,F,Bachelors,Blue Collar,56,Commercial,10880,10,SUV,no,0,0,No,0,0,13,0,Highly Urban/ Urban
594467420,1,14-Jan-58,41,2,14,74000,No,248000,Yes,F,Masters,Manager,51,Private,13000,10,Sports Car,no,4418,1,No,0,0,12,0,Highly Urban/ Urban
756140580,0,16-Oct-63,36,0,11,80000,No,235000,Yes,M,Bachelors,Blue Collar,9,Commercial,14860,4,Minivan,yes,2592,4,No,1,0,15,0,Highly Urban/ Urban
605748289,0,18-Jun-44,55,0,14,6000,No,,Yes,M,High School,Student,28,Commercial,22770,4,Panel Truck,yes,2631,1,No,1,0,1,0,Highly Urban/ Urban
930282594,1,28-Jan-54,45,2,0,0,No,70000,Yes,F,Masters,Home Maker,27,Private,14300,1,Minivan,no,9062,1,No,1,0,11,0,Highly Urban/ Urban
128484499,2,29-Jan-54,45,2,12,30000,No,128000,Yes,M,Below High School,Clerical,44,Commercial,7200,4,Pickup,no,0,0,Yes,3,3769,8,1,Highly Urban/ Urban
901443160,0,5-Feb-49,50,0,11,80000,No,,No,F,Masters,Lawyer,17,Private,14520,4,Pickup,no,7628,2,No,7,0,11,0,Highly Urban/ Urban
50629045,1,29-Dec-54,44,2,15,46000,No,169000,Yes,M,High School,Blue Collar,29,Commercial,10510,1,Pickup,no,4276,3,No,7,5733,1,1,Highly Urban/ Urban
465629484,0,11-May-44,55,0,12,56000,No,246000,Yes,F,Bachelors,Blue Collar,43,Commercial,27400,14,Van,no,0,0,No,0,0,13,0,Highly Urban/ Urban
752931241,0,21-Aug-55,44,0,8,32000,No,,No,M,High School,Clerical,68,Private,22450,7,Minivan,yes,3738,1,No,8,4363,1,1,Highly Urban/ Urban
656528078,0,9-Mar-49,50,0,9,59000,No,,No,M,Masters,Lawyer,13,Private,13320,6,Minivan,yes,5253,3,No,0,0,8,0,Highly Urban/ Urban
934286635,0,9-Oct-39,60,0,15,77000,No,271000,Yes,M,PhD,Doctor,34,Private,7900,4,Sports Car,yes,45574,3,Yes,0,0,14,0,Highly Urban/ Urban
128002194,0,29-Jan-59,40,0,12,49000,No,,No,M,High School,Blue Collar,19,Commercial,10360,1,Pickup,no,0,0,No,0,0,4,0,Highly Rural/ Rural
65790066,0,3-Mar-42,57,0,6,79000,No,248000,Yes,F,High School,Blue Collar,42,Commercial,15760,7,Sports Car,no,9462,3,No,0,0,8,0,Highly Urban/ Urban
357762726,0,10-Oct-52,47,0,12,80000,No,,No,M,Masters,Manager,29,Private,14210,6,Minivan,yes,0,0,No,1,0,12,0,Highly Urban/ Urban
53702103,0,12-Sep-52,47,0,,21000,No,,Yes,M,High School,Student,40,Commercial,18150,1,Van,no,6544,1,No,3,5523,,1,Highly Urban/ Urban
197015157,0,17-Oct-35,64,0,13,62000,No,249000,Yes,F,Masters,Lawyer,41,Private,7650,1,Sports Car,no,0,0,No,8,7390,9,1,Highly Urban/ Urban
944239689,0,5-Apr-65,34,1,9,106000,Yes,230000,No,M,Masters,Lawyer,75,Private,5300,4,Minivan,no,7504,2,No,2,1165,20,1,Highly Urban/ Urban
48124408,0,19-Dec-46,52,0,6,148000,No,406000,Yes,F,Masters,Lawyer,43,Private,6700,11,SUV,no,0,0,No,0,0,17,0,Highly Rural/ Rural
739230069,1,1-Feb-57,42,1,3,69000,Yes,,No,M,Masters,Unknown,30,Commercial,23900,4,Panel Truck,yes,1052,2,No,1,2362,11,1,Highly Urban/ Urban
620638009,2,28-Nov-57,41,2,8,,No,,Yes,M,Below High School,Student,43,Commercial,5850,1,Pickup,yes,9419,1,No,5,0,6,0,Highly Rural/ Rural
192114963,0,10-Oct-58,41,2,10,79000,Yes,265000,No,M,Bachelors,Blue Collar,33,Commercial,13470,11,Minivan,yes,0,0,No,0,0,3,0,Highly Urban/ Urban
242777133,0,18-Feb-86,,2,8,3000,Yes,,No,F,Below High School,Clerical,21,Private,3100,9,Sports Car,yes,10099,2,No,4,6142,5,1,Highly Urban/ Urban
975778622,0,2-Mar-45,54,0,11,106000,No,,No,M,Masters,Lawyer,5,Private,17480,6,Minivan,yes,0,0,Yes,2,0,18,0,Highly Urban/ Urban
277552954,0,3-Feb-57,42,2,11,79000,No,244000,Yes,F,Bachelors,Professional,28,Private,13020,3,SUV,no,6689,1,No,5,0,1,0,Highly Urban/ Urban
33544630,0,30-Jan-43,56,0,13,112000,No,,No,F,PhD,Manager,18,Private,18270,6,SUV,no,0,0,No,0,0,17,0,Highly Urban/ Urban
496107895,0,30-Apr-49,50,0,10,219000,No,,No,M,PhD,Unknown,27,Commercial,23370,4,Panel Truck,yes,4117,2,No,4,0,20,0,Highly Urban/ Urban
646753404,0,16-Mar-40,59,0,12,5000,No,159000,No,F,High School,Student,30,Private,7500,1,SUV,no,0,0,Yes,0,0,,0,Highly Urban/ Urban
511097692,0,26-Dec-47,51,0,10,56000,No,,No,F,Masters,Lawyer,18,Private,12160,1,SUV,no,9768,1,No,6,0,14,0,Highly Urban/ Urban
673726800,0,30-Mar-46,53,0,8,62000,No,246000,Yes,M,PhD,Doctor,33,Private,11270,1,Pickup,yes,0,0,No,0,686,14,1,Highly Urban/ Urban
362716446,0,1-Feb-64,35,0,11,14000,No,,No,F,High School,Student,27,Commercial,7700,6,SUV,no,10177,2,No,3,0,1,0,Highly Urban/ Urban
758370952,0,17-Oct-45,54,0,13,89000,No,316000,Yes,F,PhD,Lawyer,63,Private,20090,4,Minivan,no,10520,2,No,1,1065,14,1,Highly Urban/ Urban
621176428,0,3-Jun-49,50,0,13,3000,No,109000,Yes,F,Masters,Home Maker,63,Private,10480,13,Sports Car,no,20452,2,Yes,2,5075,11,1,Highly Urban/ Urban
180019907,0,3-Nov-70,29,1,11,51000,No,202000,Yes,F,Bachelors,Blue Collar,40,Commercial,10470,1,SUV,no,19030,3,Yes,9,0,9,0,Highly Urban/ Urban
756376204,0,29-Dec-66,32,3,14,22000,No,129000,Yes,F,Below High School,Blue Collar,34,Private,7270,1,SUV,no,0,0,Yes,1,0,1,0,Highly Urban/ Urban
510001503,0,2-May-42,57,0,12,,No,,No,F,High School,Clerical,19,Private,11650,4,SUV,no,10231,1,No,0,680,1,1,Highly Urban/ Urban
919835907,0,8-Aug-56,43,0,10,98000,No,,No,M,Bachelors,Blue Collar,43,Commercial,27180,1,Panel Truck,no,4784,2,No,4,0,,0,Highly Urban/ Urban
880702697,0,20-Apr-55,44,0,0,0,No,104000,Yes,F,Bachelors,Home Maker,28,Private,14190,4,Sports Car,no,35430,2,Yes,2,0,8,0,Highly Urban/ Urban
899830494,1,25-Feb-61,38,2,14,84000,No,234000,Yes,F,Bachelors,Blue Collar,28,Commercial,13800,3,SUV,no,10851,2,No,0,0,10,0,Highly Urban/ Urban
666444862,1,11-Jan-62,37,2,14,96000,Yes,,No,F,Bachelors,Professional,49,Private,13340,1,SUV,no,0,0,Yes,1,0,10,0,Highly Urban/ Urban
476379522,1,29-Dec-43,55,1,14,18000,No,116000,Yes,F,Bachelors,Home Maker,32,Private,13340,1,SUV,no,6913,1,No,3,0,8,0,Highly Rural/ Rural
142840345,2,10-Apr-48,51,2,14,63000,No,229000,Yes,F,Bachelors,Clerical,84,Private,5990,17,Sports Car,no,0,0,Yes,0,0,10,0,Highly Rural/ Rural
874440593,1,3-May-57,42,2,12,68000,Yes,170000,No,F,Bachelors,Blue Collar,45,Commercial,11750,1,Minivan,no,9261,1,No,3,2287,12,1,Highly Urban/ Urban
